"","GN14.1","GN14.2","GN14.3","GN14.4","GN14.5","GN14.6","GN14.7","GN14.8","GN14.9","GN14.10","GN18.1","GN18.2","GN18.3","GN18.4","GN18.5","GN18.6","GN18.7","GN18.8","GN18.9","GN18.10","GN41.1","GN41.2","GN41.3","GN41.4","GN41.5","GN41.6","GN41.7","GN41.8","GN41.9","GN41.10","GN81.1","GN81.2","GN81.3","GN81.4","GN81.5","GN81.6","GN81.7","GN81.8","GN81.9","GN81.10","MF.1","MF.2","MF.3","MF.4","MF.5","MF.6","MF.7","MF.8","MF.9","MF.10","OT16.1","OT16.2","OT16.3","OT16.4","OT16.5","OT16.6","OT16.7","OT16.8","OT16.9","OT16.10","TLC1.1","TLC1.2","TLC1.3","TLC1.4","TLC1.5","TLC1.6","TLC1.7","TLC1.8","TLC1.9","TLC1.10","TLC2.1","TLC2.2","TLC2.3","TLC2.4","TLC2.5","TLC2.6","TLC2.7","TLC2.8","TLC2.9","TLC2.10","TN.1","TN.2","TN.3","TN.4","TN.5","TN.6","TN.7","TN.8","TN.9","TN.10"
"220",5,10,6,5,5,5,8,1,6,3,11,5,9,13,6,7,6,5,6,10,4,4,7,9,4,7,8,7,5,4,8,9,6,8,6,5,5,5,6,2,6,7,7,5,7,5,6,5,4,5,0,2,1,2,0,0,1,0,0,0,6,8,8,6,8,7,11,4,4,7,6,6,6,9,5,5,5,3,3,5,0,0,0,1,1,0,0,1,0,1
"221",2,6,7,6,5,4,7,6,7,7,6,7,7,9,7,4,3,6,5,6,7,9,10,8,9,5,4,8,7,6,9,7,7,7,7,8,4,3,4,5,5,4,5,5,3,7,9,7,6,8,0,0,1,0,1,0,0,0,0,0,7,4,9,7,8,9,5,3,9,4,9,6,9,6,5,7,6,8,4,3,0,0,0,0,0,1,0,0,1,0
"222",11,10,9,12,8,10,8,11,10,8,14,9,8,8,3,6,11,4,9,4,13,7,8,11,9,11,10,7,6,6,12,7,11,8,8,11,4,6,10,3,10,14,13,9,6,8,10,12,8,6,0,0,0,1,0,0,0,1,0,0,8,7,9,14,3,8,11,10,7,8,15,8,8,8,5,6,12,10,7,2,0,1,0,0,1,0,0,1,1,0
"223",13,11,15,10,9,17,13,12,10,5,13,14,14,9,8,12,11,8,11,7,15,12,9,12,12,9,10,8,7,12,15,6,9,9,9,10,8,9,10,6,14,9,13,8,12,8,10,14,4,11,0,0,0,0,0,0,0,1,1,0,17,9,12,14,13,7,11,12,13,8,12,13,9,8,9,9,9,7,9,11,0,0,1,0,0,0,1,0,0,0
"224",24,21,15,19,14,14,19,16,17,14,18,21,13,17,18,9,10,13,10,12,32,25,20,19,16,21,10,12,13,8,16,19,17,19,17,14,13,7,15,10,25,22,17,17,15,15,11,14,12,16,0,2,1,0,1,0,0,0,1,0,21,16,14,15,9,13,19,11,10,8,20,19,16,14,14,12,10,13,12,8,0,0,0,0,0,0,0,0,0,1
"225",15,15,15,15,18,15,19,7,14,17,18,19,9,17,13,12,11,11,12,20,19,12,17,13,12,18,11,8,16,13,15,15,20,16,13,13,9,14,11,11,13,27,11,8,12,16,14,13,12,9,1,0,0,0,1,0,0,0,0,1,16,17,16,13,22,16,15,12,10,11,11,17,13,9,16,14,13,15,9,11,5,2,0,1,0,0,0,0,0,0
"226",14,13,7,6,6,3,9,3,3,6,9,13,5,9,5,5,10,4,4,5,13,8,9,10,7,6,3,8,8,6,10,6,7,5,7,7,8,8,4,9,11,11,8,5,6,3,5,7,7,3,1,0,0,0,0,0,0,0,0,1,10,6,5,6,4,4,5,4,4,7,12,6,5,8,3,7,5,6,7,4,1,0,0,0,0,0,0,0,0,0
"227",17,15,11,19,11,11,12,8,14,13,14,16,16,14,10,9,9,10,15,14,17,25,17,10,16,15,16,15,14,13,11,14,16,10,15,17,11,17,12,11,19,19,17,13,12,16,12,9,11,11,1,0,0,1,0,1,0,2,1,0,14,19,18,14,15,13,13,10,9,12,20,10,12,14,11,19,9,14,13,12,0,0,0,0,1,0,0,0,0,0
"228",17,14,15,12,10,10,15,8,8,11,14,11,8,11,12,10,11,9,13,7,12,15,16,11,6,10,11,9,10,5,18,19,4,14,8,5,10,8,8,8,16,13,13,8,13,11,13,10,11,9,0,0,0,0,0,0,1,0,0,0,19,16,19,17,11,16,8,13,10,8,12,11,7,12,14,11,8,10,10,9,1,2,0,0,0,2,0,0,0,0
"229",24,26,17,21,14,11,18,12,8,12,26,23,17,14,18,15,17,19,13,8,24,18,22,13,20,17,16,15,17,9,19,14,16,16,15,11,18,12,9,13,21,22,16,16,16,20,8,12,13,19,0,1,1,0,1,1,1,0,0,0,26,20,19,14,16,14,16,13,15,11,17,18,16,19,16,16,13,17,12,18,0,0,2,1,0,2,1,1,1,0
"230",19,13,16,12,13,17,16,11,12,9,17,14,14,10,15,15,14,14,9,9,19,12,15,17,11,18,9,5,11,11,13,15,14,14,15,16,7,13,9,5,14,18,8,13,14,14,11,17,11,13,0,0,0,1,0,0,0,0,0,4,15,15,15,11,13,17,11,17,8,11,11,10,15,19,11,10,11,5,8,11,0,1,0,0,0,0,1,0,0,0
"231",27,19,28,18,20,19,16,14,14,9,29,24,21,13,22,19,11,14,23,18,26,24,23,24,14,19,13,16,12,22,25,21,19,17,20,18,16,16,23,9,25,21,24,22,18,21,18,18,15,19,0,2,1,2,0,0,1,0,1,0,27,28,24,21,19,21,21,20,15,13,26,25,26,15,22,15,14,21,15,11,0,0,0,0,0,0,1,0,1,0
"232",18,15,21,14,14,15,14,11,11,13,16,17,9,14,9,19,14,14,16,12,16,18,15,12,15,17,17,13,6,10,15,11,9,17,15,12,8,12,10,7,18,13,12,16,14,9,12,11,5,11,0,0,2,0,0,0,0,0,0,0,11,20,7,15,13,14,17,13,11,10,11,13,9,11,16,13,13,12,4,10,1,0,1,1,0,0,0,1,0,0
"233",9,6,8,10,8,13,13,9,12,8,16,7,10,9,10,7,10,10,10,8,16,13,7,8,13,14,4,7,10,10,9,9,10,13,9,9,13,6,13,8,10,16,17,9,12,6,14,9,8,10,0,0,0,0,1,0,0,1,0,1,7,16,13,12,12,12,13,6,9,6,16,9,7,8,12,5,10,9,10,5,0,0,1,1,0,1,1,0,0,0
"234",13,6,5,6,7,2,4,7,2,8,9,4,7,7,4,6,2,5,4,3,8,6,11,9,8,1,3,3,6,1,8,6,5,5,6,4,4,1,8,4,6,9,5,6,2,2,3,3,3,3,0,0,1,0,0,0,0,0,0,0,8,5,6,6,4,5,5,4,4,4,8,5,5,2,5,3,7,4,3,5,1,0,0,0,0,0,0,0,0,0
"235",11,13,10,9,4,13,10,8,7,9,8,10,7,6,6,9,4,8,8,7,15,9,9,11,8,11,11,8,6,7,13,14,9,7,6,9,6,6,8,7,12,12,7,8,11,11,6,9,8,9,0,0,3,0,0,0,0,0,0,0,11,13,10,11,10,7,8,10,4,6,10,15,9,8,5,6,5,6,8,5,1,0,0,0,0,0,0,0,0,0
"236",11,15,6,11,8,12,15,14,7,9,17,13,13,11,13,13,9,6,8,8,14,16,15,18,13,13,7,14,4,8,14,11,10,9,14,12,10,6,6,12,14,14,11,18,12,11,7,6,9,7,0,0,0,0,0,0,0,0,0,0,13,12,19,9,8,16,9,13,7,13,12,13,15,10,9,5,10,6,7,10,0,0,0,2,0,0,1,0,0,1
"237",5,6,6,5,5,9,7,8,3,4,6,6,8,7,5,6,6,1,5,3,5,5,7,5,3,7,2,5,4,2,8,6,3,1,4,2,3,7,6,4,6,6,4,6,6,6,6,3,3,3,0,0,0,1,0,0,0,0,0,0,8,6,9,5,7,7,4,4,4,3,6,6,9,5,6,2,5,6,5,2,1,0,0,0,0,0,0,0,0,0
"238",13,7,8,9,7,3,7,4,12,3,8,8,6,5,4,12,7,5,4,6,9,11,5,10,11,6,9,2,8,1,7,5,4,8,6,9,8,4,5,8,10,9,7,5,5,9,6,3,9,5,1,0,0,0,0,0,0,0,0,0,10,5,6,7,7,8,6,6,9,7,9,5,11,8,13,6,4,6,8,7,0,0,0,0,0,0,1,0,1,0
"239",5,3,10,7,4,9,4,4,6,5,6,6,6,6,4,6,6,3,6,4,5,7,10,8,8,6,3,4,3,3,8,7,6,8,6,5,7,3,7,2,9,7,8,7,4,5,5,4,4,5,0,0,0,0,0,0,0,0,0,0,6,8,11,11,8,4,4,6,7,5,4,5,6,4,2,1,5,5,5,5,0,0,0,0,0,0,0,2,0,0
"240",12,10,9,9,9,6,10,5,5,4,2,10,7,9,10,2,8,6,6,3,10,12,11,13,10,8,9,5,3,6,6,14,10,6,10,5,4,5,3,2,9,11,11,6,2,10,6,6,8,5,1,0,0,0,0,0,0,0,0,0,10,12,8,5,14,8,4,5,4,5,10,8,8,9,8,5,6,4,5,6,1,1,0,3,0,1,0,0,0,0
"241",26,22,24,16,23,23,21,20,13,8,21,27,20,17,20,14,15,20,15,12,20,18,13,25,18,15,12,22,9,12,17,24,22,21,14,18,15,17,12,12,25,21,15,22,16,21,12,16,17,18,1,1,2,0,0,0,0,0,0,0,23,28,30,27,27,16,18,12,15,17,28,24,23,20,19,17,17,15,15,10,1,1,0,0,2,1,0,1,0,0
"242",38,31,29,30,28,27,30,25,14,19,28,27,30,40,31,22,22,22,17,11,30,28,31,24,25,22,25,20,15,21,26,26,29,25,27,30,27,22,20,16,28,34,24,30,31,22,22,27,25,14,1,1,0,0,0,0,0,1,0,0,30,33,24,29,27,30,20,22,19,18,30,28,22,23,21,17,20,24,15,11,0,1,0,2,1,2,2,1,0,1
"243",11,12,12,15,14,10,15,13,9,8,15,16,11,8,11,13,9,13,9,12,19,14,10,14,13,11,19,11,9,11,16,12,17,14,12,16,11,12,7,9,12,16,19,18,21,12,10,11,9,6,0,0,0,0,0,0,1,1,0,0,21,11,17,15,17,17,13,17,2,9,11,13,16,17,15,13,15,9,13,14,2,1,3,0,0,1,1,0,1,1
"244",6,13,10,9,11,11,11,8,8,6,9,8,11,11,8,8,9,8,5,7,8,5,7,10,9,8,7,10,5,9,12,12,12,5,7,10,6,6,9,7,13,10,19,11,8,6,8,7,8,8,0,0,0,0,0,0,0,0,0,0,11,8,9,11,7,9,8,8,9,10,8,9,8,7,9,3,10,8,8,3,0,0,0,0,0,0,0,3,1,0
"245",33,30,28,20,22,19,14,15,17,14,27,27,25,29,19,16,17,12,15,13,26,25,29,30,23,22,19,20,19,13,27,24,20,23,24,16,20,17,13,11,28,24,19,26,18,21,17,14,21,11,0,0,1,0,1,0,0,1,0,0,26,16,23,24,31,21,16,18,19,18,22,24,20,17,18,16,14,13,10,11,2,1,0,0,0,1,0,1,1,0
"246",14,21,13,22,18,19,15,15,13,11,18,20,20,16,17,13,17,13,12,9,17,18,21,12,14,16,15,14,14,10,23,19,19,15,17,21,12,14,17,14,23,24,19,17,11,16,13,13,10,16,0,0,0,0,0,0,0,0,0,1,16,17,19,16,19,13,20,17,15,17,21,19,17,18,17,16,15,18,15,13,0,1,0,0,1,0,0,0,1,0
"247",14,15,26,18,22,16,9,11,15,13,20,19,14,13,23,15,15,15,11,11,15,15,19,18,17,14,12,12,18,9,10,14,15,16,20,10,14,10,13,7,18,18,16,17,19,11,13,11,13,17,1,0,0,1,0,0,0,0,0,0,17,20,19,23,15,15,10,14,10,12,19,13,19,20,16,13,8,16,12,10,7,3,2,0,0,1,1,2,0,1
"248",7,3,9,9,6,6,4,6,5,7,9,7,6,8,6,5,5,7,5,7,9,8,6,8,5,7,6,5,5,6,6,9,6,4,4,4,5,4,3,4,10,8,9,6,7,7,6,4,7,7,0,0,0,0,0,0,0,0,0,0,11,5,7,4,1,9,3,6,5,2,5,8,9,5,6,4,3,2,2,5,2,0,0,0,0,0,0,0,1,0
"249",4,4,7,6,3,1,3,2,5,4,9,6,5,9,4,4,4,4,4,3,3,4,6,2,7,5,1,5,2,3,8,6,6,1,6,5,6,2,4,4,8,8,7,5,4,6,4,2,6,4,0,0,0,0,1,0,0,0,1,0,6,7,2,8,4,5,5,6,4,2,5,7,5,3,3,8,2,4,5,3,0,0,0,0,0,0,0,0,0,0
"250",8,10,6,12,7,11,9,9,9,9,16,13,12,10,8,10,6,5,9,6,6,11,12,13,9,14,4,7,6,5,12,10,11,4,6,8,7,8,8,9,12,13,13,12,8,12,5,6,11,8,1,0,2,0,1,1,1,0,1,0,15,17,9,8,9,8,9,12,4,7,7,11,11,7,12,11,5,6,8,4,0,1,2,0,0,0,0,0,0,0
"251",3,3,3,3,2,3,5,2,1,2,3,2,3,4,4,3,1,2,3,3,5,4,5,4,1,4,1,1,2,1,3,1,1,3,2,1,3,1,0,1,3,4,3,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,1,1,3,2,3,2,5,2,3,1,1,4,1,3,2,4,1,0,0,0,0,0,0,0,0,0
"252",16,17,17,18,13,18,12,13,5,11,16,16,17,18,16,14,15,11,12,14,19,13,11,19,20,16,14,16,15,7,16,13,20,16,15,19,15,11,15,13,20,17,16,12,22,19,19,11,7,8,2,0,0,1,0,0,0,2,0,0,16,16,18,16,16,15,12,14,16,11,14,19,14,13,11,13,10,11,12,10,1,1,0,3,1,2,0,1,0,3
"253",15,17,13,13,14,12,8,7,11,13,15,10,13,12,9,12,10,11,10,9,19,9,9,10,6,6,10,9,8,11,10,14,3,8,16,8,10,10,9,9,18,15,14,12,9,7,16,8,9,6,0,0,1,0,0,0,0,0,0,0,13,19,19,15,14,13,15,9,12,6,15,11,15,13,7,13,12,14,7,10,0,0,0,0,0,0,0,1,1,0
"254",15,24,28,20,15,21,15,17,10,13,13,14,15,15,20,13,18,15,15,11,25,21,24,22,16,22,20,13,17,14,18,23,16,18,15,17,13,8,10,11,21,20,18,10,14,13,12,10,17,8,1,1,1,0,0,0,0,0,0,0,20,18,18,14,16,20,18,16,12,13,14,17,15,17,9,17,14,18,14,10,1,1,1,0,4,0,0,0,0,0
"255",18,19,22,21,10,19,15,16,17,8,20,16,24,18,23,16,11,13,11,15,21,23,22,16,15,17,16,19,21,13,22,24,12,20,22,19,15,11,12,13,14,19,21,15,23,20,18,11,12,12,0,0,1,0,0,1,0,0,0,0,17,18,16,15,20,11,18,12,14,14,15,26,15,20,19,11,18,10,13,14,0,0,0,0,1,1,0,0,1,1
"256",22,18,12,13,16,18,16,14,14,13,22,19,14,20,12,24,13,16,10,12,16,21,11,14,13,15,13,21,14,11,17,16,17,15,21,22,12,19,13,13,24,20,19,19,16,19,14,14,15,10,0,0,0,1,0,0,1,0,0,0,20,17,19,17,22,16,13,10,12,13,19,19,16,10,14,16,19,15,9,13,2,0,0,2,0,0,0,0,1,0
"257",7,12,10,14,7,7,5,3,6,5,11,14,6,8,7,7,7,5,6,5,14,10,8,11,8,4,4,8,4,7,11,12,11,15,10,4,10,7,6,1,12,7,7,7,6,10,5,1,7,4,0,0,1,0,1,0,0,0,0,0,17,13,13,11,10,10,11,7,7,7,8,11,11,10,11,6,8,1,5,9,0,0,2,0,0,0,0,0,0,0
"258",13,17,12,10,13,7,3,4,3,7,9,8,9,9,7,6,4,6,3,5,10,8,13,13,8,9,4,7,10,6,5,11,5,8,4,9,5,7,7,6,13,6,9,5,8,9,5,7,6,10,0,0,2,0,0,0,0,0,0,0,14,13,9,9,7,10,6,5,9,6,10,7,9,13,7,6,6,7,6,4,0,0,1,0,0,1,0,0,0,0
"259",10,5,9,11,14,6,6,8,9,7,13,11,15,11,10,10,8,7,10,9,12,12,12,9,14,8,7,12,6,12,9,8,7,7,5,10,7,5,5,6,10,11,9,8,9,9,13,4,8,9,0,0,1,0,0,0,0,0,0,0,13,19,11,10,11,7,9,8,3,7,8,13,7,9,6,10,4,6,5,6,0,0,0,0,1,0,0,0,0,0
"260",13,7,8,18,16,8,10,10,7,10,11,12,10,15,8,15,8,6,8,9,18,8,10,11,10,8,7,8,12,6,10,16,12,11,5,7,5,7,9,4,12,21,10,10,4,10,8,5,8,6,0,0,0,2,0,0,0,0,0,0,8,13,11,9,12,13,13,8,9,8,14,15,14,10,11,9,9,8,10,8,0,0,0,0,0,0,0,0,0,0
"261",32,29,20,23,19,19,12,22,13,18,25,30,26,21,11,21,10,20,16,13,33,30,26,25,21,19,19,12,14,25,31,29,14,17,20,19,14,20,21,15,26,30,28,17,21,19,20,16,15,17,0,2,0,2,0,0,1,0,0,0,27,13,22,17,17,20,15,16,19,17,27,26,27,22,19,16,16,15,17,11,0,1,1,0,0,0,0,1,0,0
"262",9,11,6,5,6,3,8,5,5,5,6,5,9,9,8,8,6,4,7,3,8,9,7,8,9,10,7,8,7,3,7,5,4,11,7,7,5,5,7,4,12,6,11,6,7,3,5,6,6,7,1,1,0,1,0,0,0,0,1,0,9,11,10,5,6,8,7,5,7,7,6,9,12,7,6,6,8,6,4,7,0,0,0,0,0,0,0,0,2,0
"263",13,14,16,15,15,12,8,7,12,7,12,14,14,14,10,15,10,11,9,7,15,12,11,16,17,15,9,10,8,12,18,14,10,12,15,14,7,11,8,11,17,13,16,15,17,15,9,12,12,8,0,0,0,1,0,0,0,0,0,0,24,13,12,15,10,13,8,9,8,8,15,13,13,14,11,13,13,9,5,8,0,2,1,1,0,0,0,1,0,1
"264",11,14,10,10,11,9,8,10,7,7,11,10,9,11,9,9,6,9,9,9,9,9,13,10,8,10,10,7,5,13,9,10,8,12,13,10,10,9,10,10,11,9,11,10,7,9,12,4,4,8,0,0,0,0,1,0,0,0,0,0,16,7,11,9,11,8,7,5,9,12,11,11,8,8,9,11,9,9,9,7,0,0,1,1,0,0,1,0,0,0
"265",13,8,10,13,7,8,9,11,5,10,8,6,11,9,13,7,11,10,4,6,7,10,14,14,5,5,6,7,9,4,18,16,12,8,11,11,8,8,15,8,10,8,8,8,12,11,11,2,8,12,0,0,0,0,0,1,0,1,1,0,9,14,6,11,13,12,8,6,10,10,11,9,6,11,11,4,11,7,7,8,0,0,0,0,0,1,0,0,0,1
"266",14,12,7,7,6,9,2,6,0,6,9,4,5,7,6,6,5,6,3,3,9,9,7,10,8,6,5,4,3,6,6,6,6,10,7,4,6,1,5,3,8,8,4,6,7,9,4,3,4,6,2,0,0,0,0,0,0,0,0,0,9,7,9,7,5,9,6,6,5,2,8,5,6,8,9,8,6,5,3,6,0,1,0,1,0,0,0,0,0,0
"267",17,14,15,11,16,12,12,12,8,9,21,13,13,13,15,12,18,12,14,6,16,17,13,14,12,14,8,8,8,9,9,11,17,17,7,10,14,8,10,7,7,18,14,11,5,7,11,10,12,6,0,0,1,0,0,0,0,0,0,0,11,11,13,13,13,11,9,10,11,14,14,13,14,12,12,9,8,10,10,13,0,0,0,1,0,0,0,0,0,1
"268",3,5,0,2,3,0,6,5,0,2,3,1,0,3,6,2,3,3,0,2,5,4,4,4,5,2,3,1,1,3,4,4,2,4,2,3,5,3,2,2,3,4,2,0,5,1,4,4,2,3,0,0,0,0,1,0,0,1,0,0,2,2,2,2,6,3,4,3,2,0,3,3,4,4,3,1,1,4,2,1,1,1,1,0,0,0,0,0,0,0
"269",23,13,15,18,17,19,15,9,8,12,17,16,15,11,12,14,10,14,9,8,14,22,20,16,13,14,19,10,14,10,27,17,16,16,14,18,17,16,8,3,25,19,20,15,9,15,16,10,11,12,0,0,2,0,0,0,0,0,0,0,24,14,18,14,16,18,14,14,9,13,20,17,21,15,15,13,11,15,9,10,1,2,0,0,0,0,0,1,2,0
"270",10,10,7,7,8,5,8,8,8,8,9,8,5,6,8,6,6,6,6,4,9,4,5,13,7,9,8,7,11,5,5,9,7,7,7,7,6,6,7,6,6,9,10,9,8,7,6,6,5,6,0,0,0,0,0,0,0,0,0,0,12,7,7,10,6,9,5,7,10,5,7,3,6,8,5,4,7,5,5,3,0,0,0,0,0,0,0,0,0,0
"271",8,7,6,7,3,3,9,5,6,1,5,3,6,6,7,6,4,5,7,9,10,12,7,10,7,6,9,8,7,5,7,8,9,7,9,5,10,4,6,3,5,7,8,1,4,4,5,4,6,8,0,0,0,0,0,0,0,0,0,0,9,5,9,4,9,10,6,4,1,2,9,4,9,5,8,5,6,3,8,2,0,0,0,1,0,0,0,0,0,0
"272",5,5,2,2,3,3,2,4,3,4,3,6,4,2,3,2,3,1,1,1,5,7,3,3,5,6,5,2,1,2,5,4,4,4,1,2,2,2,2,3,6,3,3,3,6,2,4,4,0,2,1,0,0,0,0,1,0,0,0,0,3,4,5,7,2,3,5,1,3,3,6,2,1,3,5,5,4,1,4,1,0,0,0,0,0,0,0,0,1,0
"273",10,11,9,8,13,9,3,9,7,4,16,9,8,12,10,6,1,4,5,4,14,12,12,8,15,5,9,6,9,3,13,8,8,4,8,7,7,4,6,3,14,7,5,11,8,9,7,5,7,3,0,0,0,0,1,0,0,0,0,0,14,12,7,7,7,7,8,6,5,4,7,9,8,6,11,6,9,7,6,7,0,1,0,0,0,2,0,0,1,1
"274",12,7,7,14,11,11,10,7,7,7,15,8,7,9,8,13,11,6,8,10,14,8,13,7,9,7,11,11,8,10,9,13,11,10,6,3,11,10,6,6,12,15,11,11,11,11,4,10,6,9,0,0,1,1,2,0,0,0,0,0,9,11,14,9,7,9,4,6,10,10,8,15,6,6,9,5,9,3,10,12,1,0,0,2,1,1,0,0,0,0
"275",8,14,11,12,10,11,13,11,10,10,13,11,8,13,10,12,10,12,11,9,13,14,10,20,12,11,13,9,10,10,11,14,10,11,12,12,5,12,10,13,14,14,11,16,8,16,15,15,10,7,1,0,1,0,1,0,0,0,1,0,17,13,10,9,11,12,14,18,10,9,16,16,15,15,9,10,11,7,9,9,1,0,0,0,0,1,0,0,0,0
"276",5,4,8,5,8,4,5,4,3,4,5,7,3,1,6,7,4,3,4,2,5,7,6,6,2,5,5,3,5,2,7,6,6,4,3,7,2,4,7,2,3,5,7,4,4,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,4,5,7,5,5,2,3,5,3,3,6,5,4,1,5,4,4,5,6,4,0,0,0,0,0,0,0,0,0,0
"277",10,12,9,8,9,11,10,6,9,6,13,7,8,6,10,10,8,11,8,6,14,9,8,7,8,10,13,6,7,8,7,7,6,6,10,11,9,5,8,3,12,13,9,3,7,11,5,10,10,6,0,0,0,0,0,0,0,0,0,0,13,13,10,11,9,11,8,7,5,5,8,12,10,6,6,9,5,4,6,9,0,0,0,0,0,0,0,0,1,0
"278",8,8,7,6,9,5,7,5,8,4,6,8,4,7,11,7,6,7,7,10,10,8,11,8,8,8,12,8,4,5,7,7,6,7,4,9,10,7,5,6,11,9,9,8,8,7,9,6,9,5,0,0,0,0,0,0,0,0,1,0,7,13,6,5,11,7,9,5,7,4,7,10,5,7,12,5,11,2,2,5,1,1,0,0,0,0,0,1,0,0
"279",12,14,12,14,7,14,16,15,11,8,15,16,9,10,12,9,7,9,8,6,14,12,16,11,10,6,13,9,7,8,14,9,10,10,16,5,13,11,11,11,18,10,10,10,9,13,7,8,11,7,1,0,0,0,0,1,0,0,0,0,16,9,15,7,15,8,12,11,6,9,10,16,13,15,16,11,13,11,8,8,0,0,0,0,0,0,0,0,0,0
"280",10,10,10,11,8,13,7,6,7,7,14,7,6,11,5,8,6,10,4,8,9,6,9,11,5,4,6,7,7,8,14,13,8,9,7,9,6,4,8,5,9,10,10,10,9,3,5,4,3,7,0,0,0,2,0,1,0,0,1,0,9,11,8,5,6,3,7,9,6,8,13,16,10,9,6,6,7,7,6,5,0,1,0,0,0,1,0,0,0,0
"281",10,7,7,5,9,4,5,6,5,4,2,6,4,4,3,6,7,6,5,3,4,6,6,6,6,8,5,5,5,7,5,8,6,7,5,4,4,4,2,3,8,6,6,7,9,7,6,2,5,4,1,0,2,0,0,0,0,0,0,0,8,9,9,5,10,6,7,4,3,4,8,10,8,7,6,7,8,7,10,7,1,0,0,0,1,1,0,0,0,1
"282",12,7,11,6,13,8,9,9,6,6,9,11,10,11,3,9,9,5,10,7,8,11,8,14,7,6,10,7,2,12,15,8,12,3,7,6,6,6,6,4,14,2,9,3,9,5,8,5,7,1,0,0,0,0,0,0,0,1,1,1,16,11,7,8,6,7,6,4,5,9,9,10,6,6,8,7,8,5,6,2,1,0,0,2,0,0,0,0,0,1
"283",13,13,18,11,7,16,12,13,8,11,15,10,14,12,12,11,6,8,6,11,14,11,14,13,7,11,11,9,10,15,13,17,11,12,12,8,10,12,10,9,15,13,13,14,12,11,11,10,10,11,1,0,0,0,0,0,1,0,0,0,16,19,7,16,11,10,11,11,12,13,15,11,12,12,12,11,14,12,12,9,0,0,0,0,0,1,0,0,0,1
"284",6,3,2,3,2,3,1,3,1,2,4,5,5,2,2,4,3,2,0,3,3,4,5,3,1,1,1,1,2,2,5,4,3,3,3,3,0,2,1,3,5,3,2,2,2,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,3,2,5,5,5,3,3,3,2,3,3,3,4,2,1,1,1,1,2,2,1,0,1,1,0,0,0,0,0,0
"285",4,8,5,7,2,4,3,7,4,6,8,7,7,6,3,3,4,5,4,5,4,5,4,4,4,1,2,5,4,4,8,4,5,7,7,5,3,2,3,5,7,8,4,4,6,8,5,7,3,5,1,0,1,0,0,0,0,0,0,0,9,6,9,3,6,5,4,4,5,4,7,7,5,5,6,3,7,6,4,1,0,0,0,0,0,0,0,0,0,0
"286",15,19,10,15,21,17,14,10,11,11,20,22,16,14,15,12,14,11,10,15,17,19,16,17,17,12,16,15,12,11,25,19,16,14,15,17,9,16,14,14,17,18,16,17,14,14,15,11,13,11,0,0,0,1,0,0,0,0,0,0,21,25,14,12,9,16,23,8,15,14,19,12,19,15,13,20,20,17,10,17,0,2,1,0,0,0,0,2,0,2
"287",23,25,26,24,14,18,24,17,11,9,18,22,16,27,18,20,18,23,9,12,23,29,23,19,27,20,25,17,16,18,23,27,30,21,19,18,19,16,16,18,22,24,23,22,19,23,18,15,23,20,0,0,0,1,0,2,1,0,0,0,20,27,15,18,14,21,15,18,13,14,21,26,25,22,22,18,23,14,20,14,0,0,0,1,1,0,0,1,1,0
"288",3,8,4,5,5,3,4,3,3,4,3,4,3,3,3,1,7,4,3,2,9,5,3,4,5,1,5,3,2,3,5,5,5,8,5,4,5,2,2,1,6,3,4,2,4,5,2,5,5,3,0,0,0,0,1,0,0,0,0,0,6,2,5,4,5,1,2,2,4,3,6,1,4,4,3,4,5,2,3,3,0,0,0,1,0,0,1,0,0,0
"289",13,12,16,11,13,7,11,13,8,7,11,14,16,7,12,8,11,8,10,11,18,13,14,19,14,11,6,9,7,8,17,10,14,9,8,11,10,14,9,11,10,14,16,8,12,12,12,12,11,9,0,0,0,0,0,0,0,0,0,0,17,12,6,15,9,11,10,8,9,8,12,17,13,9,11,8,11,4,10,8,0,0,0,0,0,0,0,0,1,0
"290",12,7,12,11,9,6,8,12,5,8,9,4,4,12,7,6,11,6,11,9,10,10,7,12,12,7,12,11,5,9,11,9,8,8,7,9,9,5,7,5,11,11,11,12,11,10,7,6,7,7,1,0,0,0,0,0,0,1,0,0,14,14,7,11,4,12,7,8,7,5,14,9,7,6,7,9,5,9,10,9,0,0,0,1,1,0,0,0,0,0
"291",12,9,11,10,11,8,10,9,11,6,11,10,9,6,8,8,9,9,8,12,9,6,10,8,7,11,9,12,7,8,12,8,7,9,8,9,8,7,7,8,12,8,7,11,12,7,8,10,7,8,1,0,0,0,1,0,0,0,0,0,8,5,8,8,11,6,7,9,8,7,9,13,9,5,5,6,11,9,3,6,0,1,0,0,0,1,1,0,0,0
"292",3,6,8,7,2,3,2,6,6,7,9,9,5,6,7,7,5,6,2,3,7,8,5,4,5,6,7,3,4,5,11,7,5,2,5,5,6,3,3,3,10,6,7,2,7,8,3,5,6,5,0,0,0,0,0,0,0,0,0,0,8,6,6,2,9,7,6,4,4,6,7,4,5,6,6,4,7,4,5,6,0,0,0,0,1,0,1,1,0,1
